#gene	sample1	sample2	sample3
OR52N5	1931	1505	1433
OR52N1	297	334	392
OR52N2	4800	12329	5633
OR52E6	1073	1432	972
OR52E8	3746	2377	1008
OR52E4	2414	6454	2264
OR52E5	2401	7160	3763
OR56A3	15068	6504	4741
OR56A5	944	1595	839
OR52L1	1305	917	1263
OR56A4	3376	1057	3020
OR56A1	881	424	752
OR56B4	121	203	356
OR52B2	402	139	226
OR52W1	2988	1608	3726
C11orf42	1993	1206	1385
FAM160A2	489	298	313
CNGA4	2784	2924	4304
CCKBR	9971	8149	21135
PRKCDBP	2314	933	848
SMPD1	2371	1557	2727
APBB1	1024	358	1058
HPX	312	317	221
TRIM3	1631	3298	5335
ARFIP2	328	919	421
TIMM10B	2412	7363	3701
DNHD1	1962	382	1492
RRP8	3517	2822	1636
ILK	4219	17242	20635
TAF10	13651	10738	11152
TPP1	660	175	591
DCHS1	250	224	502
MRPL17	400	523	872
OR2AG2	382	403	357
OR2AG1	1937	5819	3073
OR6A2	461	612	419
OR10A5	5700	4386	9063
OR10A2	198	35	115
OR10A4	3071	2660	2511
OR2D2	9440	15447	9930
OR2D3	80	76	53
ZNF215	961	797	1268
ZNF214	578	507	242
NLRP14	2875	832	1726
RBMXL2	7081	6960	8224
SYT9	398	542	774
OLFML1	53	28	32
PPFIBP2	7457	4435	7885
CYB5R2	6872	7751	3163
OVCH2	2481	1834	857
OR5P2	791	532	292
OR5P3	500	394	1369
OR10A3	11858	15718	22815
NLRP10	17406	11554	14481
EIF3F	6643	4150	4529
TUB	6489	2838	9177
RIC3	1870	2547	912
LMO1	397	545	553
STK33	548	332	266
TRIM66	321	239	99
RPL27A	9854	9713	6838
ST5	881	1222	804
AKIP1	2039	3206	1937
C11orf16	16141	19189	11069
ASCL3	162	335	124
TMEM9B	2591	7612	3757
NRIP3	1158	368	533
SCUBE2	41	32	70
DENND5A	538	622	304
TMEM41B	1620	2076	2436
IPO7	2254	2049	8862
ZNF143	4773	5293	9426
WEE1	9215	9442	4207
SWAP70	1713	2484	1561
SBF2	2215	2855	2517
ADM	6042	3694	6454
AMPD3	2334	9664	3170
MTRNR2L8	9769	11768	4770
RNF141	267	397	313
LYVE1	1348	1256	799
MRVI1	11245	11835	5880
CTR9	397	132	173
EIF4G2	626	591	668
ZBED5	2420	4205	1514
GALNT18	1837	948	725
CSNK2A3	1045	2350	2223
USP47	3168	855	2180
DKK3	341	424	596
MICAL2	6805	6272	8611
MICALCL	436	367	532
PARVA	1156	631	431
TEAD1	1742	1201	3485
RASSF10	1595	2567	2205
ARNTL	3168	1058	1292
BTBD10	3887	2459	4793
PTH	2773	3385	1188
FAR1	286	521	295
SPON1	2195	3351	3900
RRAS2	3	0	0
COPB1	1080	638	238
RP11-140L24.4	159	155	137
PSMA1	1368	568	611
PDE3B	215	125	131
CYP2R1	10728	10754	11752
CALCB	7531	6908	11880
CALCA	549	594	256
INSC	3342	7718	4260
SOX6	3632	3783	1723
C11orf58	4159	6706	3816
PLEKHA7	3836	2262	3019
RPS13	427	423	490
PIK3C2A	1015	774	595
NUCB2	1389	954	622
NCR3LG1	3290	3545	2299
KCNJ11	4649	2109	6270
ABCC8	2025	1198	3622
USH1C	642	1302	1032
OTOG	2648	4428	6269
MYOD1	180	146	243
KCNC1	303	255	128
SERGEF	311	143	275
TPH1	1056	900	1094
SAAL1	83	116	303
MRGPRX3	2491	2397	2534
MRGPRX4	914	1674	2439
SAA4	502	889	755
SAA2-SAA4	462	487	398
SAA2	1648	1898	2301
SAA1	550	1358	879
HPS5	2540	2064	2286
GTF2H1	2849	2042	3983
LDHA	2173	2429	889
LDHC	7951	12016	11403
LDHAL6A	461	960	1075
TSG101	382	335	207
UEVLD	1208	1868	1974
SPTY2D1-AS1	1573	1037	936
SPTY2D1	12068	8443	6998
TMEM86A	2293	2410	1422
IGSF22	409	435	438
PTPN5	3005	2577	1333
MRGPRX1	377	482	426
MRGPRX2	944	2457	1613
ZDHHC13	645	700	564
CSRP3	106	110	36
E2F8	234	564	637
NAV2	1269	3612	4746
DBX1	1356	784	907
HTATIP2	6405	3256	4348
PRMT3	1425	1521	1420
SLC6A5	1596	3557	619
NELL1	668	141	1010
ANO5	38	69	41
SLC17A6	8351	14733	8149
FANCF	1100	1123	700
GAS2	705	1011	723
SVIP	4436	3552	1953
CCDC179	2588	3746	1927
LUZP2	2362	3223	4847
ANO3	118	79	175
MUC15	17	27	24
SLC5A12	403	610	330
FIBIN	3371	3939	1722
BBOX1	3450	4420	2013
CCDC34	1244	1228	432
LGR4	4686	4893	6391
LIN7C	453	287	295
BDNF	1891	2386	1872
KIF18A	2321	2190	3689
METTL15	1670	702	1122
KCNA4	6056	3792	4362
FSHB	39	40	90
ARL14EP	2771	6055	3526
MPPED2	2280	3502	4730
DCDC1	2957	3007	1626
DNAJC24	19076	6221	20920
IMMP1L	2452	10854	5576
ELP4	1828	865	1416
PAX6	7221	4604	6867
RCN1	1460	1037	3787
WT1	11741	11590	9192
EIF3M	777	1794	1151
CCDC73	6838	6924	7141
PRRG4	560	602	798
QSER1	4402	1857	3331
DEPDC7	6313	4151	3150
TCP11L1	3731	3479	1708
AC131263.1	323	175	458
CSTF3	2273	1791	713
HIPK3	3617	2308	1636
KIAA1549L	11213	5429	7816
C11orf91	1321	1025	2648
CD59	7401	7379	14165
FBXO3	3752	4070	4486
LMO2	2918	2732	4291
CAPRIN1	358	481	540
NAT10	734	1217	1753
ABTB2	1267	719	1018
CAT	100	96	26
ELF5	99	62	80
EHF	102	93	67
APIP	7910	3006	2210
PDHX	376	377	273
CD44	1499	1098	4136
SLC1A2	10631	6423	6361
PAMR1	119	148	191
FJX1	197	419	272
TRIM44	1028	1211	1790
LDLRAD3	79	196	93
COMMD9	1616	1756	1498
PRR5L	1901	3889	1288
TRAF6	84	36	105
RAG1	3157	4604	3195
RAG2	3097	2488	2941
C11orf74	419	199	353
LRRC4C	4950	2343	2236
API5	504	478	480
TTC17	1246	1808	793
HSD17B12	199	240	121
ALKBH3	1450	5160	5070
C11orf96	5228	2430	1645
ACCSL	1261	1703	2360
ACCS	7400	6236	8382
EXT2	0	0	0
ALX4	143	128	160
CD82	1593	2994	3704
TSPAN18	1127	953	902
TP53I11	8795	6784	1890
PRDM11	2441	3273	981
SYT13	719	387	369
CHST1	5	4	4
SLC35C1	1075	883	975
CRY2	5944	7890	7877
MAPK8IP1	4998	3524	2029
C11orf94	118	155	62
PEX16	1971	2525	1861
LARGE2	1158	3757	2096
PHF21A	5060	5141	4663
CREB3L1	7654	5794	4176
DGKZ	6460	4742	3324
MDK	3337	2207	4775
CHRM4	267	982	457
AMBRA1	966	521	661
HARBI1	1719	880	1957
ATG13	20084	15278	11528
ARHGAP1	1570	1880	2286
ZNF408	655	737	348
F2	1129	623	521
CKAP5	4184	6936	3358
LRP4	3333	5706	2082
C11orf49	2402	4526	4255
ARFGAP2	1845	1605	2183
PACSIN3	14368	15473	11814
DDB2	5713	2255	4406
ACP2	704	1297	330
NR1H3	431	1210	1523
MADD	2226	1187	1306
MYBPC3	2399	3446	3088
SPI1	2995	2732	4032
SLC39A13	3518	2457	2162
PSMC3	141	141	119
RAPSN	2297	1061	1300
CELF1	481	424	717
NDUFS3	1775	1500	636
PTPMT1	3598	2438	2618
KBTBD4	4530	3923	5977
FAM180B	3169	8109	6615
C1QTNF4	1898	1920	3799
MTCH2	5752	7460	4820
AGBL2	688	1134	1648
FNBP4	11029	7377	5598
NUP160	4295	4602	5046
PTPRJ	1623	1547	1283
OR4B1	846	570	862
OR4X1	1467	1268	991
OR4S1	2051	2813	2023
OR4C3	617	690	269
OR4C5	8258	5635	23862
OR4A47	2727	2078	1719
TRIM49B	8943	12106	5432
TRIM64C	2327	2457	4611
FOLH1	3107	4380	3660
OR4C13	14	21	19
OR4C12	618	1097	827
OR4C46	4268	9199	7061
OR4A5	651	762	968
TRIM48	1723	373	1028
OR4A16	2586	1841	3987
OR4A15	12787	6949	9998
OR4C15	621	760	737
OR4C11	13	33	15
OR4P4	15862	8324	10747
OR4S2	3330	4482	3675
OR4C6	6036	7556	3269
OR5D14	857	737	561
OR5D18	4472	3535	3910
OR5L2	0	1	0
OR5D16	3680	4138	3272
TRIM51	143	34	123
OR5W2	779	855	1148
OR5I1	1117	753	812
OR10AG1	810	520	378
OR5F1	1932	1036	1965
OR5AS1	639	434	782
OR8I2	4168	5067	4173
OR8H2	6796	12488	8358
OR8H3	3095	2483	3168
OR8J3	3104	952	1218
OR8K5	7181	9669	4232
OR5J2	164	310	289
OR5T2	3464	2093	2997
OR5T3	2854	2837	2098
OR5T1	1625	1332	852
OR8H1	4999	3382	2936
OR8K1	8098	8150	9005
OR8J1	16570	7881	9555
OR8U1	1788	1933	3429
OR5M9	7172	9198	5800
OR5M3	6106	6861	4613
OR5M8	7347	4263	3096
OR5M11	890	2012	1518
OR5M10	2890	5847	5193
OR5M1	1376	966	1362
OR5AP2	1291	1187	1441
OR9G1	12538	2884	17843
OR9G4	1875	3885	2714
OR5AK2	2506	6303	8548
LRRC55	1131	819	1647
APLNR	4756	1994	6588
TNKS1BP1	106	152	217
SSRP1	232	258	176
P2RX3	5795	5970	3312
PRG3	461	560	895
PRG2	1639	1385	1775
RP11-872D17.8	621	226	422
SLC43A3	1211	1929	1391
RTN4RL2	1465	833	1503
SLC43A1	2240	550	798
TIMM10	5574	4201	5405
SMTNL1	7749	2748	2681
UBE2L6	5366	2863	3929
SERPING1	2715	2253	2391
YPEL4	5815	2450	5071
CLP1	6269	12650	5956
ZDHHC5	300	735	484
MED19	2467	2621	3513
TMX2	914	809	996
TMX2-CTNND1	1104	971	959
C11orf31	3430	1304	8529
RP11-691N7.6	1281	2339	1408
BTBD18	2879	1963	1459
CTNND1	752	3153	1412
OR9Q1	5601	5901	1808
OR6Q1	871	1028	1377
OR9I1	319	181	176
OR9Q2	511	516	968
OR1S2	4780	4238	6037
OR10Q1	619	939	2656
OR10W1	3551	5867	2479
OR5B17	2464	1786	3793
OR5B3	9221	6883	5323
OR5B2	5977	4683	2464
OR5B12	13	10	24
OR5B21	3889	6628	2612
LPXN	7206	4999	8411
ZFP91	8647	5246	17976
ZFP91-CNTF	4125	2811	4999
CNTF	6116	3299	6394
GLYAT	1466	1499	1185
GLYATL2	3723	5018	2808
GLYATL1	1161	1297	1705
GLYATL1P3	216	175	146
FAM111B	349	344	201
FAM111A	1265	1315	2323
DTX4	4230	3382	1104
MPEG1	598	555	883
OR5AN1	3906	937	1562
OR5A2	3432	3368	2823
OR5A1	3807	5448	8694
OR4D6	3711	3428	4488
OR4D10	1681	837	682
OR4D11	3554	8572	2989
OR4D9	662	809	759
OSBP	1402	627	1068
PATL1	1497	1365	2130
OR10V1	341	332	281
STX3	3821	4943	3031
MRPL16	93	151	69
GIF	4735	8213	3308
TCN1	2537	2222	2944
OOSP2	2794	5974	940
MS4A3	2134	1212	1394
MS4A2	88	122	155
MS4A6A	31	45	57
MS4A4E	2395	1069	2314
MS4A4A	1279	859	897
MS4A6E	8744	6567	3867
MS4A7	6211	3685	7115
MS4A14	1211	576	513
MS4A5	1157	1131	1068
MS4A1	15739	7078	11579
MS4A12	1338	567	1104
MS4A13	2949	2695	3615
MS4A8	2579	5547	3272
MS4A18	3407	1271	1350
MS4A15	6371	11241	2066
MS4A10	555	1505	2161
CCDC86	6680	7538	6403
PTGDR2	308	793	832
ZP1	1037	1193	715
PRPF19	754	810	658
TMEM109	193	109	265
TMEM132A	1767	1143	2699
SLC15A3	5440	3099	4304
CD6	90	91	84
CD5	6407	1254	4257
VPS37C	614	638	425
PGA3	1090	1650	907
PGA4	433	713	1044
PGA5	2079	2911	4520
VWCE	3149	4479	3209
DDB1	230	493	348
TKFC	7	11	12
CYB561A3	4036	5804	8102
TMEM138	114	112	155
TMEM216	451	388	299
CPSF7	2367	1886	1509
RP11-286N22.8	68	119	79
SDHAF2	2798	1631	3747
PPP1R32	12341	14085	3868
LRRC10B	765	874	365
SYT7	839	1380	1563
DAGLA	4980	5360	4474
MYRF	94	173	161
TMEM258	354	269	936
FEN1	621	585	893
FADS2	5271	2896	2284
FADS1	37	203	122
FADS3	1521	1309	2244
RAB3IL1	9508	5575	10449
BEST1	11464	6450	8745
FTH1	5064	5348	7331
INCENP	305	1200	654
SCGB1D1	1284	1066	894
SCGB2A1	2170	1038	1019
SCGB1D2	1417	2096	2026
SCGB2A2	9997	8999	16912
SCGB1D4	3366	4455	4595
ASRGL1	458	709	875
SCGB1A1	798	894	573
AHNAK	207	482	288
EEF1G	9757	18638	20436
RP11-864I4.1	143	143	303
TUT1	1213	919	1410
MTA2	4646	7132	10074
EML3	142	187	287
ROM1	1402	1550	1511
B3GAT3	1152	835	1486
GANAB	6192	3627	2630
INTS5	6550	10250	7948
RP11-831H9.11	206	47	85
C11orf98	4220	2615	4853
LBHD1	1132	3586	2981
METTL12	13449	5496	10235
UQCC3	1688	1057	1443
UBXN1	10082	5028	3887
LRRN4CL	530	480	512
HNRNPUL2-BSCL2	2738	3178	4083
BSCL2	1832	2003	1241
GNG3	807	631	816
HNRNPUL2	3990	3391	6147
TTC9C	4348	2970	3226
ZBTB3	5940	5451	2380
POLR2G	201	674	295
TAF6L	457	623	478
TMEM223	1348	3240	3228
TMEM179B	845	1243	767
NXF1	1857	3102	1927
STX5	1011	900	979
RP11-727F15.14	6254	4905	3948
WDR74	2078	1574	2491
SLC3A2	4030	5888	8582
CHRM1	8135	8420	3963
SLC22A6	2931	1736	2207
SLC22A8	2853	2683	3310
SLC22A24	5262	5469	6114
SLC22A10	3019	1535	2594
SLC22A25	2204	2549	2611
SLC22A9	822	1972	1588
HRASLS5	301	362	360
LGALS12	933	1825	1196
RARRES3	7818	13149	3366
HRASLS2	992	768	1492
PLA2G16	293	186	250
ATL3	1095	1238	852
RTN3	10943	3417	6348
C11orf95	7479	4771	5703
C11orf84	2690	1802	3044
MARK2	6579	2901	2308
RCOR2	355	342	735
NAA40	13065	6104	5355
COX8A	1276	1722	1632
AP000721.4	324	936	521
OTUB1	566	1032	919
MACROD1	1061	339	638
FLRT1	2322	2620	319
STIP1	3343	2813	4052
FERMT3	915	1543	818
TRPT1	6059	3881	6082
NUDT22	4535	3196	4918
DNAJC4	206	132	124
VEGFB	2348	1609	2667
FKBP2	4149	4931	5160
PPP1R14B	862	560	517
PLCB3	626	426	426
BAD	1432	2598	2774
GPR137	7	7	10
KCNK4	1487	1156	1026
TEX40	1490	2135	2699
ESRRA	911	623	670
TRMT112	650	1761	1264
PRDX5	39	84	111
CCDC88B	6477	7568	7638
RPS6KA4	3917	3265	5980
SLC22A11	1624	1511	2040
SLC22A12	46	30	20
NRXN2	3329	2071	2392
RASGRP2	3919	10629	4135
PYGM	5203	4932	2258
SF1	605	499	250
MAP4K2	689	485	604
MEN1	1113	2018	2034
CDC42BPG	2090	590	684
EHD1	718	1437	975
ATG2A	6521	18789	16012
PPP2R5B	6024	4762	4491
GPHA2	43	121	100
MAJIN	5013	5851	3070
BATF2	250	655	392
ARL2	3087	2812	2397
ARL2-SNX15	924	462	693
SNX15	5263	3317	2837
SAC3D1	3627	5855	5337
NAALADL1	52	41	47
CDCA5	2252	1579	3890
ZFPL1	80	84	26
TMEM262	4157	2800	2347
VPS51	6202	8944	7937
TM7SF2	6877	9499	9108
ZNHIT2	1357	1189	3111
FAU	2585	2752	1715
SYVN1	120	307	154
MRPL49	1118	1147	3846
SPDYC	3276	4345	7415
CAPN1	3138	2920	4727
POLA2	7228	1819	4257
CDC42EP2	1230	1998	3439
DPF2	572	602	894
TIGD3	2992	3011	3339
SLC25A45	3500	1963	2663
FRMD8	147	464	204
AP000769.1	1979	3072	3170
SCYL1	5158	11824	6723
LTBP3	2992	3727	5425
SSSCA1	2985	5261	4339
FAM89B	3378	2775	2932
EHBP1L1	1614	1403	2263
KCNK7	1016	3412	1518
MAP3K11	3964	3553	4948
PCNX3	1695	2568	3649
SIPA1	750	689	1287
RELA	770	839	317
KAT5	3739	6158	5911
RNASEH2C	65	16	49
AP5B1	560	541	573
OVOL1	2440	2492	2574
CFL1	495	810	1324
SNX32	6283	18088	9371
MUS81	7206	3844	2899
EFEMP2	450	216	486
CTSW	488	532	753
FIBP	290	249	431
CCDC85B	6347	7524	6087
FOSL1	1017	2244	1165
C11orf68	2285	7363	3960
DRAP1	299	190	604
TSGA10IP	6185	4517	1487
SART1	607	1257	1025
EIF1AD	7578	7057	6199
BANF1	5321	7844	3689
CST6	593	613	515
CATSPER1	9386	3969	5861
GAL3ST3	5366	7795	9309
SF3B2	567	3265	2643
PACS1	2353	1070	2229
KLC2	9238	5712	12124
RAB1B	18	24	5
CNIH2	2789	9966	16263
YIF1A	1540	3071	3294
TMEM151A	195	436	446
CD248	11660	20166	7831
RIN1	561	611	173
BRMS1	3439	2659	2586
B4GAT1	831	1002	741
SLC29A2	494	666	1085
NPAS4	14892	5613	17236
MRPL11	1709	663	1782
PELI3	90	128	216
DPP3	799	628	900
CTD-3074O7.11	2437	5656	1329
BBS1	705	534	422
ZDHHC24	1852	2342	1274
ACTN3	2037	1984	2060
CTSF	1635	1154	1275
CCDC87	444	295	337
CCS	1196	1518	1136
RBM14	6452	9269	7934
RBM14-RBM4	633	641	405
RBM4	539	1309	1673
RBM4B	2316	1093	1539
SPTBN2	4008	2207	926
C11orf80	3825	5143	5460
RCE1	6567	5755	3549
PC	659	454	873
LRFN4	1127	1920	820
C11orf86	207	483	346
SYT12	1829	4248	2571
RHOD	203	269	168
KDM2A	1276	742	767
GRK2	995	2003	1019
ANKRD13D	1008	1318	884
SSH3	5252	3419	3411
RAD9A	10969	8706	10575
POLD4	4323	8043	3731
AP003419.11	1478	1692	1226
CLCF1	2999	1064	899
PPP1CA	876	1470	1676
TBC1D10C	2608	1951	1348
CARNS1	1757	2053	4037
RPS6KB2	2846	2712	4375
CORO1B	2807	5133	2660
PTPRCAP	3216	5201	4150
GPR152	658	179	245
CABP4	5495	4659	3483
TMEM134	6839	6078	2249
AIP	1684	2456	1543
PITPNM1	9506	6713	8666
CDK2AP2	867	3182	3885
CABP2	1650	2615	3674
GSTP1	278	195	334
NDUFV1	743	1689	1495
NUDT8	497	685	943
TBX10	5509	5933	5164
ACY3	758	1088	434
ALDH3B2	1704	2398	1844
UNC93B1	2264	7538	3455
ALDH3B1	1275	1100	1381
NDUFS8	1979	2523	1651
TCIRG1	1099	1760	1084
CHKA	5245	5613	5473
KMT5B	644	1357	1678
C11orf24	11363	6281	17899
LRP5	1462	1068	832
PPP6R3	878	1023	631
GAL	1184	1999	2977
TESMIN	5514	3753	6412
CPT1A	194	184	133
MRPL21	1993	746	1683
IGHMBP2	5517	6601	8047
MRGPRD	1539	1507	1726
MRGPRF	292	167	208
TPCN2	216	293	342
MYEOV	281	307	223
CCND1	1420	1058	1283
ORAOV1	1968	1091	2262
AP001888.1	4349	6340	12155
FGF19	2211	3323	5841
FGF4	5	10	11
FGF3	12354	6964	6494
ANO1	2058	2487	1303
FADD	975	1962	2460
PPFIA1	11475	3126	6303
CTTN	2345	1906	1844
SHANK2	1583	2711	1037
DHCR7	7017	4252	4863
NADSYN1	2191	2270	2789
KRTAP5-7	516	721	642
KRTAP5-8	5640	10210	8238
KRTAP5-9	3251	1370	2144
KRTAP5-10	871	414	274
KRTAP5-11	9610	15468	7016
FAM86C1	3851	3923	6546
DEFB108B	5550	1848	4785
RP11-849H4.2	2383	2931	2611
CTD-2313N18.7	9000	4039	5399
RNF121	3264	4642	3160
IL18BP	2609	2001	2794
NUMA1	1019	699	376
LRTOMT	3731	9099	6282
LAMTOR1	2670	2484	3365
ANAPC15	1094	1209	676
FOLR3	904	495	509
FOLR1	596	713	655
FOLR2	11171	4452	10102
INPPL1	8629	7392	12061
PHOX2A	1255	1300	1581
CLPB	3592	5922	4644
PDE2A	2201	3012	2029
ARAP1	7815	6043	4973
STARD10	313	168	258
ATG16L2	2225	1532	1667
FCHSD2	964	837	890
P2RY2	9035	6020	3413
P2RY6	710	1069	2205
ARHGEF17	4461	2369	2041
RELT	2503	6118	2189
FAM168A	6188	4836	7183
PLEKHB1	2431	6873	3048
RAB6A	604	821	726
MRPL48	2299	4633	7539
COA4	1733	1941	1947
PAAF1	1469	1219	1288
DNAJB13	13195	9173	3627
UCP2	1307	1888	1100
UCP3	1732	4427	5639
C2CD3	4696	2826	3876
PPME1	2586	3377	3280
P4HA3	3626	3723	1753
PGM2L1	1009	786	348
KCNE3	2823	1420	5104
LIPT2	4857	5152	5006
POLD3	2943	6154	4067
CHRDL2	188	362	114
RNF169	904	647	1984
XRRA1	5425	5489	2886
SPCS2	1976	1772	3136
NEU3	3450	2914	2808
OR2AT4	4879	4570	5068
SLCO2B1	3602	2243	2888
TPBGL	1120	391	661
ARRB1	3190	2168	1698
RPS3	1846	2034	880
KLHL35	820	1836	357
GDPD5	7772	7153	13504
SERPINH1	3262	3244	9707
MAP6	720	1744	2143
MOGAT2	2548	1330	1726
DGAT2	217	302	135
UVRAG	7087	3740	4210
WNT11	717	2650	1820
THAP12	258	186	316
RP11-111M22.2	3257	3208	3838
EMSY	41	38	28
LRRC32	804	631	650
TSKU	2237	2324	2148
ACER3	1258	1214	951
B3GNT6	142	93	70
CAPN5	4443	4004	3224
OMP	3568	2176	5454
MYO7A	3959	3588	3285
GDPD4	1756	1535	1538
PAK1	655	1996	1770
CLNS1A	1613	1864	618
AQP11	2602	5212	2872
RSF1	1250	4012	1082
AAMDC	479	743	385
INTS4	1981	2652	2598
KCTD14	2452	3194	5000
NDUFC2-KCTD14	1707	1853	4222
THRSP	1339	2549	1554
NDUFC2	8968	3845	4394
ALG8	1325	1681	2189
KCTD21	1139	1279	1474
USP35	2913	3096	2388
GAB2	3540	1664	2192
NARS2	4437	3018	5382
TENM4	1183	902	1307
FAM181B	253	295	192
PRCP	111	52	102
DDIAS	20204	10181	8747
RAB30	2984	11773	7238
PCF11	982	919	1512
ANKRD42	6002	4521	1491
CCDC90B	2240	2658	2694
DLG2	1908	2472	1848
TMEM126B	2437	4237	2516
TMEM126A	1368	1825	3274
CREBZF	2111	2166	3083
CCDC89	491	701	2849
SYTL2	333	662	403
CCDC83	2101	1462	1563
PICALM	2209	1290	1922
EED	3045	6097	7681
HIKESHI	281	151	78
CCDC81	148	133	84
ME3	5610	3150	1133
PRSS23	2597	1967	2928
FZD4	1914	2452	1652
TMEM135	6008	3908	4348
RAB38	198	249	360
CTSC	3172	3245	823
GRM5	2419	785	1538
TYR	5732	5083	7795
NOX4	10223	10379	19786
TRIM77	8866	7320	15089
TRIM49	22565	15521	12553
TRIM64B	207	529	138
TRIM49D1	453	735	816
TRIM49D2	3851	6178	5965
TRIM64	13746	23433	8435
TRIM49C	2301	915	1664
UBTFL1	0	4	1
NAALAD2	46713	34803	42525
CHORDC1	5347	2294	3555
FAT3	3346	2604	3079
MTNR1B	6868	6265	5340
SLC36A4	1522	345	663
CCDC67	22	26	23
SMCO4	4916	3337	2595
CEP295	7340	8664	5599
TAF1D	105	83	101
C11orf54	2422	1312	1893
MED17	9529	7299	8434
VSTM5	1740	1175	677
HEPHL1	1427	3505	2523
PANX1	3452	6295	9962
IZUMO1R	4277	5126	5495
GPR83	2827	1468	1749
MRE11A	1960	3001	2546
ANKRD49	1178	974	508
C11orf97	7379	1302	4067
FUT4	753	2198	1594
PIWIL4	1859	1408	3893
AMOTL1	182	345	489
CWC15	1575	1711	1132
KDM4D	422	1079	1118
KDM4E	6974	5558	17316
SRSF8	1507	1303	1653
ENDOD1	2213	880	3627
SESN3	3744	2901	3670
FAM76B	2011	1666	2061
CEP57	1472	1122	1147
MTMR2	1879	1780	2024
MAML2	698	575	655
CCDC82	1656	2747	1911
JRKL	7043	12025	6856
CNTN5	200	218	195
ARHGAP42	1109	1299	2055
TMEM133	619	411	504
PGR	93	195	192
TRPC6	3693	4791	7646
ANGPTL5	4067	1851	1753
CEP126	13619	9786	4649
C11orf70	9496	11645	6480
YAP1	4110	7347	5401
BIRC3	1637	2027	1414
BIRC2	5176	4859	2840
TMEM123	2119	1906	2504
MMP7	1421	2630	2071
MMP20	510	266	248
MMP27	8292	9596	15035
MMP8	3631	4097	3051
MMP10	2390	3091	2545
MMP1	910	2109	1882
MMP3	1119	387	551
MMP12	7030	2465	7834
MMP13	2846	931	1396
DCUN1D5	1024	1094	524
DYNC2H1	5372	3915	2111
PDGFD	25113	12141	21161
DDI1	7272	8564	7889
CASP4	5941	7048	4499
CASP5	100	217	173
CASP1	25545	16843	13701
CARD16	2326	997	1623
CARD17	4893	3293	8819
CARD18	6219	4970	8390
GRIA4	1312	4601	1953
MSANTD4	698	1852	1379
KBTBD3	641	482	332
AASDHPPT	3961	7470	3413
GUCY1A2	1229	1421	1996
CWF19L2	1761	2836	2377
ALKBH8	7	38	3
ELMOD1	504	568	581
SLN	184	177	482
SLC35F2	1224	828	480
RAB39A	938	435	354
CUL5	1985	2445	1584
ACAT1	1462	2567	1163
NPAT	4899	1633	2488
ATM	7529	3965	6732
C11orf65	2121	1539	2077
KDELC2	9365	5012	17276
EXPH5	358	591	1099
DDX10	229	359	593
C11orf87	3785	1625	4746
ZC3H12C	6044	2148	2738
RDX	2471	950	1156
FDX1	1676	672	1033
ARHGAP20	2777	1427	1839
C11orf53	5547	3025	7569
COLCA2	7252	6317	3740
POU2AF1	2041	3610	3897
BTG4	1459	1952	1401
C11orf88	8868	8668	3762
LAYN	2959	2512	2910
SIK2	614	599	583
PPP2R1B	638	651	1056
ALG9	44	23	25
RP11-108O10.8	3409	767	1438
FDXACB1	5786	6415	3327
C11orf1	889	411	779
CRYAB	2160	1935	4699
HSPB2	3249	6274	5929
HSPB2-C11orf52	6654	7106	5278
C11orf52	1963	858	1974
DIXDC1	15693	14509	14686
DLAT	6431	7940	9709
PIH1D2	1611	1646	1003
C11orf57	6681	4315	2224
TIMM8B	2134	1499	1908
SDHD	2816	2594	3098
AP002884.2	526	587	741
IL18	894	689	931
TEX12	117	199	272
BCO2	439	1129	661
PTS	6288	5499	5185
PLET1	1916	1502	1165
NCAM1	181	48	49
TTC12	131	119	324
ANKK1	2545	2659	1840
DRD2	14643	18820	14835
TMPRSS5	358	864	304
ZW10	2995	4867	7437
CLDN25	2944	2649	2039
USP28	1620	1450	1687
HTR3B	2539	2755	893
HTR3A	1505	1551	2447
ZBTB16	2435	2214	1932
NNMT	10621	5369	7805
C11orf71	2848	7070	6955
RBM7	1524	1312	1411
RP11-212D19.4	6050	5204	3439
REXO2	156	541	579
NXPE1	175	347	639
NXPE4	1986	1337	1410
NXPE2	867	1603	1706
CADM1	10378	15255	16841
BUD13	1332	844	1252
ZPR1	8700	8602	4344
APOA5	6548	13226	8182
APOA4	5043	2430	9260
APOC3	3870	6247	5908
APOA1	28009	35328	13480
SIK3	7165	6592	4412
PAFAH1B2	428	524	698
SIDT2	7539	4595	11023
TAGLN	4794	2888	1993
PCSK7	1252	1178	1347
RNF214	19531	11356	15137
BACE1	8472	4679	5781
CEP164	5636	4419	4036
DSCAML1	1714	1732	2132
FXYD2	5103	2595	2508
FXYD6-FXYD2	9415	11577	8324
FXYD6	782	308	554
TMPRSS13	4538	2459	3247
IL10RA	8184	3272	9954
TMPRSS4-AS1	3926	3378	1933
AP002962.1	1734	3528	1177
TMPRSS4	1980	1326	2594
SCN4B	1688	3534	3875
SCN2B	611	811	1016
JAML	4420	4276	13671
MPZL3	4588	3366	5130
MPZL2	11879	6410	12443
CD3E	995	1092	749
CD3D	1150	1983	1064
CD3G	76	119	104
UBE4A	1297	1269	318
ATP5L	87	95	232
KMT2A	5815	3608	4577
TTC36	4077	3966	8470
TMEM25	5385	7390	3498
IFT46	3993	8659	5788
ARCN1	1906	1899	2622
PHLDB1	2801	6629	15575
