#gene	sample7	sample8	sample9
EIF3F	2090	4200	3721
TUB	6232	8022	3167
RIC3	2413	4357	2158
LMO1	399	652	327
STK33	275	950	564
TRIM66	200	168	184
RPL27A	7437	5948	7925
ST5	784	768	315
AKIP1	1838	3155	4150
C11orf16	10401	13313	12458
ASCL3	195	247	104
TMEM9B	4383	4478	2843
NRIP3	801	905	744
SCUBE2	75	117	101
DENND5A	430	532	705
TMEM41B	3374	2092	2793
IPO7	3989	5269	3245
ZNF143	1991	2929	4162
WEE1	3362	7050	8367
SWAP70	745	1649	1533
SBF2	1812	2810	2870
ADM	7416	4061	4142
AMPD3	5790	6749	8814
MTRNR2L8	12698	12009	8580
RNF141	361	480	362
LYVE1	1828	1821	2286
MRVI1	6583	4782	8935
CTR9	200	353	187
EIF4G2	675	927	178
ZBED5	4293	3509	2451
GALNT18	1362	980	1693
CSNK2A3	2277	3712	2338
USP47	5565	2377	2982
DKK3	699	559	543
MICAL2	5830	3656	6232
MICALCL	382	554	216
PARVA	1531	1069	530
TEAD1	1664	1697	1997
RASSF10	862	1315	942
ARNTL	3273	3683	2129
BTBD10	1610	7047	5659
PTH	3463	3478	4867
FAR1	563	409	215
SPON1	1961	2675	1794
RRAS2	4	1	0
COPB1	832	1127	422
RP11-140L24.4	175	112	90
PSMA1	825	1218	1639
PDE3B	189	164	277
CYP2R1	5971	10014	6664
CALCB	11506	5928	7306
CALCA	262	380	759
INSC	1659	3848	2965
SOX6	2030	2372	1891
C11orf58	5686	7593	8620
PLEKHA7	2819	5065	2921
RPS13	133	480	436
PIK3C2A	659	475	976
NUCB2	1170	357	847
NCR3LG1	3165	2933	3155
KCNJ11	5298	5009	7671
ABCC8	3174	3840	2177
USH1C	1132	505	511
OTOG	3240	3477	4408
MYOD1	218	87	151
KCNC1	328	117	269
SERGEF	388	366	367
TPH1	529	732	358
SAAL1	89	161	55
MRGPRX3	1564	1555	1700
MRGPRX4	1312	1368	4235
SAA4	610	429	629
SAA2-SAA4	486	896	775
SAA2	1285	2301	3775
SAA1	1206	241	769
HPS5	1504	3078	4840
GTF2H1	3099	4061	2861
LDHA	2761	1999	1968
LDHC	8272	5197	7947
LDHAL6A	1027	379	1351
TSG101	405	568	227
UEVLD	1704	1869	1740
SPTY2D1-AS1	1159	474	157
SPTY2D1	4196	6148	4812
TMEM86A	1241	4146	4410
IGSF22	623	334	582
PTPN5	1671	1928	4168
MRGPRX1	225	755	561
MRGPRX2	1855	1868	2647
ZDHHC13	639	162	548
CSRP3	142	99	160
E2F8	647	1133	479
NAV2	4712	3087	4326
DBX1	1261	1282	1153
HTATIP2	2199	4721	4897
PRMT3	649	592	1558
SLC6A5	1923	4492	5199
NELL1	427	782	413
ANO5	41	82	25
SLC17A6	6311	6861	5818
FANCF	454	969	283
GAS2	843	869	614
SVIP	4003	2245	4250
CCDC179	1320	3754	2452
LUZP2	2824	1668	3856
ANO3	222	150	118
MUC15	21	14	47
SLC5A12	545	366	176
FIBIN	3686	1020	2135
BBOX1	2394	2630	1092
CCDC34	1429	1612	1309
LGR4	3683	3346	4891
LIN7C	125	104	158
BDNF	1689	414	1987
KIF18A	2354	842	3866
METTL15	1012	2509	1752
KCNA4	903	3072	2812
FSHB	71	43	107
ARL14EP	2738	3373	5698
MPPED2	6677	2337	3392
DCDC1	1617	5633	3286
DNAJC24	4325	20688	15837
IMMP1L	10503	5310	8151
ELP4	1605	1678	743
PAX6	3646	3590	6315
RCN1	1642	1653	1426
WT1	11835	10489	4689
EIF3M	794	731	737
CCDC73	4188	4541	5384
PRRG4	721	409	527
QSER1	2834	5590	3838
DEPDC7	3550	5098	2965
TCP11L1	1802	3269	1747
AC131263.1	441	432	118
CSTF3	1657	1188	1296
HIPK3	2419	2055	2474
KIAA1549L	4705	4528	9626
C11orf91	1127	2770	1108
CD59	6654	3688	7418
FBXO3	925	3030	1407
LMO2	3673	2997	5083
CAPRIN1	711	428	473
NAT10	540	1161	2137
ABTB2	1001	622	754
CAT	47	70	78
ELF5	78	97	59
EHF	268	342	270
APIP	7348	2416	3698
PDHX	424	521	221
CD44	3863	1097	1853
SLC1A2	10033	10183	4982
PAMR1	255	222	184
FJX1	409	278	254
TRIM44	1026	907	881
LDLRAD3	180	173	64
COMMD9	1095	2083	594
PRR5L	3690	3604	4216
TRAF6	77	36	119
RAG1	5470	5523	2827
RAG2	2179	2294	1685
C11orf74	301	140	563
LRRC4C	3647	1711	3371
API5	455	448	228
TTC17	2310	1680	2206
HSD17B12	128	98	252
ALKBH3	4198	1293	4075
C11orf96	1731	1074	4167
ACCSL	2490	940	1996
ACCS	7745	5290	2317
EXT2	0	0	0
ALX4	176	129	89
CD82	3015	2751	1061
TSPAN18	1312	2201	894
TP53I11	7330	2545	6032
PRDM11	857	844	1043
SYT13	406	204	431
CHST1	3	3	3
SLC35C1	1080	792	360
CRY2	7389	4179	11657
MAPK8IP1	2923	2543	2816
C11orf94	129	137	51
PEX16	3165	2513	2961
LARGE2	1531	1920	1509
PHF21A	5058	4569	6377
CREB3L1	12888	10813	4123
DGKZ	3411	6023	2073
MDK	2367	3959	2497
CHRM4	833	749	853
AMBRA1	1750	966	1984
HARBI1	801	1626	1873
ATG13	15667	3748	17497
ARHGAP1	1167	1378	2933
ZNF408	813	607	627
F2	489	413	433
CKAP5	2067	6788	1122
LRP4	2973	4356	2832
C11orf49	4426	2858	4384
ARFGAP2	1187	1462	2718
PACSIN3	11939	12109	9161
DDB2	3468	4289	1775
ACP2	885	571	378
NR1H3	1067	505	846
MADD	2700	3417	3312
MYBPC3	1828	1570	2588
SPI1	4005	5432	6193
SLC39A13	6169	4502	2222
PSMC3	160	87	91
RAPSN	2662	2081	1959
CELF1	735	521	471
NDUFS3	1328	1172	2108
PTPMT1	1944	6336	483
KBTBD4	17029	10736	7030
FAM180B	5003	3149	2688
C1QTNF4	1557	1072	1270
MTCH2	10873	12620	6433
AGBL2	964	1035	1003
FNBP4	13484	13483	12251
NUP160	5514	1380	2975
PTPRJ	968	1255	1196
OR4B1	676	590	672
OR4X1	1975	833	845
OR4S1	3088	2094	4024
OR4C3	413	341	148
OR4C5	7749	8164	16901
OR4A47	3183	5358	1534
TRIM49B	7298	6413	4385
TRIM64C	1402	3516	3404
FOLH1	4575	6313	3676
OR4C13	16	18	14
OR4C12	1154	782	1051
OR4C46	8371	5865	3789
OR4A5	1354	599	900
TRIM48	804	1738	477
OR4A16	3601	4022	4791
OR4A15	12258	12706	11866
OR4C15	586	1070	499
OR4C11	29	9	20
OR4P4	16930	11100	14837
OR4S2	1313	1896	2677
OR4C6	1510	1294	4199
OR5D14	631	909	752
OR5D18	1810	6592	3862
OR5L2	2	2	2
OR5D16	5092	5638	3947
TRIM51	149	121	137
OR5W2	404	466	639
OR5I1	2356	873	2081
OR10AG1	1626	808	648
OR5F1	2089	785	1387
OR5AS1	637	2531	907
OR8I2	11342	3157	3177
OR8H2	9575	8577	8833
OR8H3	2613	1754	5325
OR8J3	1304	1745	2772
OR8K5	2996	4679	5300
OR5J2	550	249	576
OR5T2	2064	5164	2293
OR5T3	3007	1512	3163
OR5T1	662	959	1464
OR8H1	3840	13865	11906
OR8K1	9641	8706	11933
OR8J1	9251	10252	17391
OR8U1	2749	1068	1326
OR5M9	14760	9659	8984
OR5M3	3579	3857	3156
OR5M8	3995	4251	2709
OR5M11	1964	1322	1750
OR5M10	2809	2453	4882
OR5M1	1551	1354	1204
OR5AP2	931	545	1007
OR9G1	14228	9556	3699
OR9G4	2737	2871	4732
OR5AK2	6303	2111	2902
LRRC55	2175	1372	956
APLNR	6288	1258	5741
TNKS1BP1	122	65	138
SSRP1	263	325	333
P2RX3	10741	11649	6591
PRG3	806	697	811
PRG2	1460	823	1439
RP11-872D17.8	345	748	832
SLC43A3	1164	1025	3557
RTN4RL2	661	1140	1507
SLC43A1	1296	1265	936
TIMM10	3063	2691	2117
SMTNL1	3944	4126	3284
UBE2L6	4114	2677	4930
SERPING1	1140	646	2089
YPEL4	7362	4005	2826
CLP1	6597	6073	2979
ZDHHC5	466	452	789
MED19	4707	4618	4321
TMX2	995	1113	1029
TMX2-CTNND1	2416	956	1997
C11orf31	6045	8553	7840
RP11-691N7.6	2416	1654	3372
BTBD18	4003	4050	3606
CTNND1	2163	926	1958
OR9Q1	6259	3435	6427
OR6Q1	928	417	2683
OR9I1	138	439	192
OR9Q2	188	417	528
OR1S2	4305	2840	2954
OR10Q1	907	1553	786
OR10W1	2980	5826	5040
OR5B17	2929	1577	2996
OR5B3	4057	4224	2182
OR5B2	2375	2700	8709
OR5B12	5	20	19
OR5B21	3809	12025	7244
LPXN	13549	13696	6613
ZFP91	7116	9872	8364
ZFP91-CNTF	4546	2646	2252
CNTF	4130	7504	5324
GLYAT	1330	1188	1861
GLYATL2	6440	8842	10784
GLYATL1	2123	1338	1943
GLYATL1P3	117	115	118
FAM111B	102	187	80
FAM111A	2645	3274	2757
DTX4	3973	2412	1726
MPEG1	536	513	279
OR5AN1	2975	4571	2432
OR5A2	2688	2659	3118
OR5A1	4482	5260	3219
OR4D6	6324	3943	5291
OR4D10	1058	509	1047
OR4D11	6332	6007	4620
OR4D9	1107	285	1015
OSBP	606	2025	1376
PATL1	2017	1242	3605
OR10V1	337	349	317
STX3	4002	3587	3264
MRPL16	215	112	137
GIF	6032	4437	4849
TCN1	2276	1665	1797
OOSP2	5307	5398	2481
MS4A3	1079	1151	1891
MS4A2	173	103	143
MS4A6A	51	56	28
MS4A4E	2915	1596	2916
MS4A4A	717	393	804
MS4A6E	3581	9201	4001
MS4A7	3774	2626	4166
MS4A14	682	371	541
MS4A5	1580	670	832
MS4A1	7543	3991	7256
MS4A12	749	908	685
MS4A13	2845	3637	4345
MS4A8	3653	1919	1971
MS4A18	1637	2480	1461
MS4A15	5655	1975	4384
MS4A10	929	709	1786
CCDC86	3642	4746	1995
PTGDR2	345	858	724
ZP1	1042	1770	1276
PRPF19	1083	1228	403
TMEM109	174	160	216
TMEM132A	1543	1776	1053
SLC15A3	5679	3374	5288
CD6	111	109	131
CD5	2797	4057	4273
VPS37C	344	353	385
PGA3	1317	998	1268
PGA4	1177	1033	1940
PGA5	1727	2897	3008
VWCE	4988	6712	5068
DDB1	461	496	444
TKFC	14	6	14
CYB561A3	7498	6724	8798
TMEM138	107	124	118
TMEM216	518	498	373
CPSF7	2014	1292	1230
RP11-286N22.8	42	104	86
SDHAF2	3530	2943	2688
PPP1R32	6942	21439	6402
LRRC10B	392	538	470
SYT7	2067	3039	1558
DAGLA	3311	2816	5193
MYRF	70	307	294
TMEM258	931	330	257
FEN1	430	500	1357
FADS2	3602	5353	2608
FADS1	260	42	111
FADS3	2252	1745	3311
RAB3IL1	5612	12614	5520
BEST1	8055	5942	4534
FTH1	7192	6640	9327
INCENP	1291	986	1484
SCGB1D1	866	889	906
SCGB2A1	2485	2659	1983
SCGB1D2	2819	983	1725
SCGB2A2	6251	10861	15562
SCGB1D4	3673	2973	2473
ASRGL1	630	1192	2061
SCGB1A1	974	1260	621
AHNAK	232	560	504
EEF1G	15650	29459	10133
RP11-864I4.1	107	129	145
TUT1	1152	770	1165
MTA2	12254	7534	10828
EML3	245	182	146
ROM1	2238	715	2679
B3GAT3	1669	2918	1613
GANAB	2387	3865	3577
INTS5	15162	5069	1782
RP11-831H9.11	156	159	168
C11orf98	2231	1802	2266
LBHD1	2095	2250	1089
METTL12	11657	16042	7111
UQCC3	1065	1223	475
UBXN1	8114	7709	10041
LRRN4CL	273	884	738
HNRNPUL2-BSCL2	2148	4004	2192
BSCL2	985	1402	756
GNG3	1184	1087	919
HNRNPUL2	5117	4695	5663
TTC9C	5221	2879	2533
ZBTB3	3296	4136	3535
POLR2G	235	564	222
TAF6L	481	448	389
TMEM223	2213	8382	3629
TMEM179B	1590	874	666
NXF1	2868	1472	3323
STX5	1005	803	751
RP11-727F15.14	3454	4283	5474
WDR74	686	2063	1172
SLC3A2	2565	4787	5558
CHRM1	10112	7941	7171
SLC22A6	1960	1525	2014
SLC22A8	2423	4319	4037
SLC22A24	5625	5571	5474
SLC22A10	1056	2475	3702
SLC22A25	3911	3787	3347
SLC22A9	1198	561	1593
HRASLS5	577	444	519
LGALS12	1374	1167	1452
RARRES3	3144	9965	8265
HRASLS2	372	648	380
PLA2G16	754	293	616
ATL3	1455	1337	574
RTN3	7683	6937	2105
C11orf95	9648	2489	4284
C11orf84	2162	2997	2897
MARK2	4122	6086	6036
RCOR2	306	291	440
NAA40	5627	9739	8108
COX8A	1882	1577	1687
AP000721.4	340	226	1246
OTUB1	1585	898	516
MACROD1	776	951	859
FLRT1	3229	1812	2066
STIP1	2219	1842	4199
FERMT3	934	1410	881
TRPT1	3426	5590	4186
NUDT22	4825	4990	2258
DNAJC4	145	115	77
VEGFB	2765	3294	2233
FKBP2	7651	7598	3073
PPP1R14B	546	1628	750
PLCB3	473	995	491
BAD	3615	996	1020
GPR137	6	6	5
KCNK4	517	1199	1168
TEX40	2357	3090	1396
ESRRA	704	416	811
TRMT112	1221	1577	2022
PRDX5	48	30	42
CCDC88B	12786	11815	11717
RPS6KA4	7951	4535	4469
SLC22A11	2723	2890	1323
SLC22A12	14	58	31
NRXN2	1938	2967	3517
RASGRP2	7018	4737	2494
PYGM	4545	2394	3501
SF1	588	285	364
MAP4K2	357	425	249
MEN1	1212	3355	2056
CDC42BPG	712	1444	1407
EHD1	505	884	904
ATG2A	6318	4741	11044
PPP2R5B	4768	2614	4623
GPHA2	60	52	64
MAJIN	3037	2915	5877
BATF2	201	173	110
ARL2	4658	888	3327
ARL2-SNX15	904	1117	683
SNX15	3351	3740	2211
SAC3D1	5293	5808	2861
NAALADL1	35	75	28
CDCA5	3217	2930	2967
ZFPL1	93	27	73
TMEM262	3207	1287	2150
VPS51	6799	10479	11921
TM7SF2	8668	4127	3360
ZNHIT2	1608	3380	1132
FAU	2864	3186	2296
SYVN1	188	228	194
MRPL49	6038	12277	6802
SPDYC	1753	1478	4664
CAPN1	2395	1909	2211
POLA2	4150	2345	11659
CDC42EP2	5291	3343	2641
DPF2	799	434	816
TIGD3	4000	1672	4286
SLC25A45	2248	2011	1712
FRMD8	256	235	191
AP000769.1	2671	3761	3075
SCYL1	14240	5192	5139
LTBP3	2754	3043	2416
SSSCA1	2866	4633	8225
FAM89B	3078	1627	1790
EHBP1L1	867	1313	850
KCNK7	3340	2142	2539
MAP3K11	1059	2189	4192
PCNX3	3271	2430	3127
SIPA1	869	1203	1042
RELA	1153	617	761
KAT5	4072	6438	5370
RNASEH2C	61	10	17
AP5B1	381	605	669
OVOL1	2686	1504	1643
CFL1	989	1126	899
SNX32	9344	8914	4634
MUS81	9518	3217	4553
EFEMP2	267	285	122
CTSW	401	500	494
FIBP	396	228	350
CCDC85B	2167	6035	3017
FOSL1	1708	1492	1958
C11orf68	2921	3566	1337
DRAP1	589	1083	597
TSGA10IP	3362	7189	8212
SART1	718	539	633
EIF1AD	2290	4650	4919
BANF1	1432	7806	4741
CST6	1026	632	377
CATSPER1	6743	5435	4803
GAL3ST3	5069	4027	8248
SF3B2	2208	1993	1593
PACS1	3300	4193	2508
KLC2	9230	3631	7576
RAB1B	21	13	6
CNIH2	16929	7799	12266
YIF1A	1735	1412	1345
TMEM151A	230	813	337
CD248	16289	9819	15671
RIN1	942	579	1017
BRMS1	1212	1651	2078
B4GAT1	589	578	977
SLC29A2	335	1737	959
NPAS4	20125	9795	16781
MRPL11	1287	1515	1195
PELI3	177	77	88
DPP3	803	546	206
CTD-3074O7.11	2541	1964	1011
BBS1	414	663	661
ZDHHC24	2305	2355	2633
ACTN3	1597	1445	1570
CTSF	447	738	2213
CCDC87	364	215	378
CCS	919	1760	1285
RBM14	8335	2989	2738
RBM14-RBM4	276	598	351
RBM4	1908	2051	1913
RBM4B	1449	1400	1299
SPTBN2	3820	2565	3588
C11orf80	4820	2841	8034
RCE1	1460	8207	1070
PC	472	394	531
LRFN4	2156	1074	1292
C11orf86	532	292	479
SYT12	2281	3242	1233
RHOD	263	413	230
KDM2A	1529	722	1358
GRK2	1052	2634	2072
ANKRD13D	418	1512	893
SSH3	5587	1242	1444
RAD9A	11236	12155	17009
POLD4	6255	3733	4942
AP003419.11	1214	669	1668
CLCF1	815	1553	2250
PPP1CA	1089	2253	1763
TBC1D10C	3716	3026	983
CARNS1	3212	3542	1990
RPS6KB2	3845	2932	3573
CORO1B	3197	5656	2309
PTPRCAP	12566	5668	3482
GPR152	139	287	155
CABP4	6227	1990	5006
TMEM134	3850	8579	13632
AIP	1034	1243	1925
PITPNM1	8883	12397	8307
CDK2AP2	1109	3550	1633
CABP2	1546	2513	2401
GSTP1	316	155	524
NDUFV1	1325	1112	792
NUDT8	715	1190	1512
TBX10	3442	3642	5791
ACY3	1131	559	882
ALDH3B2	658	974	2366
UNC93B1	4257	5456	2790
ALDH3B1	1136	1179	600
NDUFS8	1384	3193	1167
TCIRG1	1249	390	886
CHKA	7090	6091	5899
KMT5B	1159	3051	3387
C11orf24	6571	8619	5465
LRP5	1623	788	2912
PPP6R3	1062	716	828
GAL	1773	1488	2387
TESMIN	3430	5148	5716
CPT1A	173	171	194
MRPL21	828	936	1590
IGHMBP2	10595	6961	2798
MRGPRD	1775	1765	2220
MRGPRF	260	222	67
TPCN2	610	255	524
MYEOV	211	365	330
CCND1	679	963	1885
ORAOV1	2101	1264	2056
AP001888.1	8904	25046	8046
FGF19	4636	4219	5746
FGF4	7	5	17
FGF3	7799	7722	4713
ANO1	1171	1013	715
FADD	1571	3014	1468
PPFIA1	8722	6682	5266
CTTN	1231	2556	2803
SHANK2	1405	1201	995
DHCR7	3957	4028	5447
NADSYN1	1119	2125	1236
KRTAP5-7	411	546	915
KRTAP5-8	16845	10234	7600
KRTAP5-9	1848	2482	1755
KRTAP5-10	685	441	427
KRTAP5-11	1944	4852	4723
FAM86C1	3120	4596	4620
DEFB108B	4680	2944	5656
RP11-849H4.2	2175	922	2739
CTD-2313N18.7	7579	9954	2714
RNF121	4407	4543	2591
IL18BP	1479	814	1116
NUMA1	499	391	970
LRTOMT	9331	5463	5657
LAMTOR1	3201	1917	6989
ANAPC15	1959	968	2074
FOLR3	1504	715	332
FOLR1	973	876	499
FOLR2	14488	4624	10980
INPPL1	8120	9676	16471
PHOX2A	546	940	794
CLPB	11141	4998	3246
PDE2A	4310	3970	1478
ARAP1	7041	2233	9142
STARD10	111	194	207
ATG16L2	2347	2990	2364
FCHSD2	1330	1275	768
P2RY2	6933	4785	5978
P2RY6	1594	1924	2719
ARHGEF17	4031	3148	3050
RELT	3978	3272	2985
FAM168A	4515	9681	6476
PLEKHB1	3415	1488	1873
RAB6A	883	389	282
MRPL48	9369	3459	3642
COA4	1540	2687	879
PAAF1	1504	1565	1898
DNAJB13	6291	11023	6630
UCP2	1123	626	514
UCP3	2139	2276	4085
C2CD3	1756	4713	3594
PPME1	3355	2669	3809
P4HA3	1946	1611	1607
PGM2L1	972	722	471
KCNE3	4518	936	1588
LIPT2	4619	1897	2890
POLD3	9697	4313	4768
CHRDL2	283	234	228
RNF169	693	534	966
XRRA1	4571	4561	4329
SPCS2	1273	985	1908
NEU3	3850	3082	5907
OR2AT4	3921	1724	4874
SLCO2B1	6227	7372	6354
TPBGL	771	938	673
ARRB1	8778	2283	3622
RPS3	877	2373	1482
KLHL35	388	337	502
GDPD5	7377	4056	5297
SERPINH1	3136	2419	4146
MAP6	2927	2099	3007
MOGAT2	2276	1094	3479
DGAT2	320	320	611
UVRAG	3529	3062	3984
WNT11	1492	1632	1984
THAP12	146	274	241
RP11-111M22.2	3902	6124	1998
EMSY	27	13	56
LRRC32	545	1106	347
TSKU	2285	867	3249
ACER3	959	1563	2416
B3GNT6	393	157	148
CAPN5	4378	4751	6450
OMP	2668	7386	7853
MYO7A	3017	3145	2870
GDPD4	1416	1369	915
PAK1	1641	1149	1608
CLNS1A	792	1010	1693
AQP11	3612	4722	1337
RSF1	3464	4043	4481
AAMDC	789	443	530
INTS4	2954	1146	2797
KCTD14	2707	3929	1549
NDUFC2-KCTD14	3424	2079	3028
THRSP	983	1168	1083
NDUFC2	2497	3442	6547
ALG8	974	1575	556
KCTD21	1808	1178	623
USP35	2029	4366	2691
GAB2	1880	2195	3084
NARS2	2215	2353	3518
TENM4	918	1355	1299
FAM181B	108	200	287
PRCP	35	59	69
DDIAS	16394	10723	10137
RAB30	5791	8817	2977
PCF11	1134	835	703
ANKRD42	2690	4328	3953
CCDC90B	2029	1785	1634
DLG2	2072	1031	470
TMEM126B	4165	2933	2978
TMEM126A	2824	2932	1913
CREBZF	3990	3787	1649
CCDC89	1353	2904	483
SYTL2	571	292	348
CCDC83	2797	1607	3816
PICALM	870	1007	1278
EED	11006	9956	7580
HIKESHI	221	133	144
CCDC81	200	85	98
ME3	4173	3409	940
PRSS23	1984	1501	1353
FZD4	2121	2037	1034
TMEM135	3297	4011	2593
RAB38	326	613	743
CTSC	1848	2685	1693
GRM5	386	1246	1033
TYR	9965	4903	6500
NOX4	9560	15335	9789
TRIM77	7499	11767	19057
TRIM49	36858	20410	17194
TRIM64B	198	293	287
TRIM49D1	977	945	387
TRIM49D2	4297	3791	4109
TRIM64	13106	23228	14226
TRIM49C	1704	565	1493
UBTFL1	3	0	4
NAALAD2	41284	18674	25175
CHORDC1	4964	5882	4250
FAT3	3409	3249	2720
MTNR1B	5071	4918	4657
SLC36A4	859	1204	1447
CCDC67	19	13	41
SMCO4	4134	3806	1581
CEP295	13884	11152	5833
TAF1D	85	161	77
C11orf54	2254	2951	3845
MED17	18015	13678	10804
VSTM5	408	1241	658
HEPHL1	583	1261	1315
PANX1	16307	20078	9347
IZUMO1R	5937	3689	7223
GPR83	2243	962	1265
MRE11A	1303	2413	1867
ANKRD49	1346	2174	851
C11orf97	6835	3318	3592
FUT4	984	3469	1021
PIWIL4	1566	3956	2826
AMOTL1	296	383	240
CWC15	1275	1557	1506
KDM4D	439	628	861
KDM4E	7795	7748	6587
SRSF8	1357	1961	728
ENDOD1	2239	2243	2980
SESN3	1103	2251	8108
FAM76B	2773	1885	826
CEP57	932	717	1067
MTMR2	2474	2198	2638
MAML2	605	514	1146
CCDC82	1966	2765	1480
JRKL	5807	8676	3159
CNTN5	144	144	94
ARHGAP42	864	2705	3437
TMEM133	1188	456	1305
PGR	125	122	94
TRPC6	4383	3039	7910
ANGPTL5	2237	1537	1032
CEP126	5552	4478	5947
C11orf70	10346	8930	9820
YAP1	3930	9114	6075
BIRC3	676	1309	1532
BIRC2	4119	6029	4365
TMEM123	3551	2393	1947
MMP7	815	2221	1859
MMP20	599	189	213
MMP27	13552	14597	5731
MMP8	3038	3559	5599
MMP10	2303	2335	1728
MMP1	865	959	1412
MMP3	597	521	546
MMP12	4478	2574	4074
MMP13	1452	891	1197
DCUN1D5	1521	876	1076
DYNC2H1	6344	6434	10601
PDGFD	6450	22978	9397
DDI1	8251	11357	9784
CASP4	4407	2529	3333
CASP5	293	177	255
CASP1	25452	19181	13479
CARD16	2080	777	2870
CARD17	3049	3279	3260
CARD18	7638	3402	5141
GRIA4	2827	2331	3014
MSANTD4	4689	5485	1843
KBTBD3	417	337	312
AASDHPPT	2562	6028	2278
GUCY1A2	985	1690	2721
CWF19L2	1421	3602	4429
ALKBH8	20	13	29
ELMOD1	308	316	450
SLN	103	381	557
SLC35F2	600	765	1378
RAB39A	880	846	803
CUL5	2935	1193	1661
ACAT1	3056	2452	1985
NPAT	3847	2556	2746
ATM	5833	3588	4687
C11orf65	1928	4278	3554
KDELC2	10677	5851	9528
EXPH5	988	346	642
DDX10	439	199	186
C11orf87	3273	7085	7999
ZC3H12C	3769	2957	2795
RDX	1152	1391	2235
FDX1	808	591	1126
ARHGAP20	5437	3288	1423
C11orf53	3301	5666	2632
COLCA2	6104	5646	2611
POU2AF1	1790	2974	1937
BTG4	2402	2210	1153
C11orf88	8196	9916	6245
LAYN	1530	3020	3213
SIK2	862	1043	1337
PPP2R1B	448	1050	1056
ALG9	39	18	34
RP11-108O10.8	2515	2864	3607
FDXACB1	6026	5106	3839
C11orf1	423	502	690
CRYAB	2953	1207	1394
HSPB2	3694	1980	2574
HSPB2-C11orf52	3075	3007	9237
C11orf52	2150	1616	1845
DIXDC1	9821	12044	26949
DLAT	4989	6530	9730
PIH1D2	550	678	455
C11orf57	7787	3700	4342
TIMM8B	1397	2180	2416
SDHD	1954	2099	902
AP002884.2	587	315	1247
IL18	328	1101	903
TEX12	162	115	202
BCO2	681	374	355
PTS	5204	10303	4371
PLET1	1678	1172	1158
NCAM1	111	189	59
TTC12	161	117	280
ANKK1	1343	854	2839
DRD2	20163	8825	13244
TMPRSS5	462	202	418
ZW10	14129	10616	5944
CLDN25	2753	2347	2091
USP28	1929	1410	1323
HTR3B	1873	1480	1955
HTR3A	2064	1312	1725
ZBTB16	3161	2409	3347
NNMT	8140	12276	11182
C11orf71	2098	3142	3786
RBM7	2051	699	1289
RP11-212D19.4	7837	5915	5257
REXO2	290	1077	631
NXPE1	624	264	733
NXPE4	2076	1363	2532
NXPE2	2043	1117	2586
CADM1	9171	17410	16252
BUD13	657	1277	1180
ZPR1	21564	7455	7094
APOA5	9464	5941	11131
APOA4	4340	9876	4788
APOC3	2903	1819	3854
APOA1	14435	13770	17703
SIK3	5288	8625	9362
PAFAH1B2	835	828	640
SIDT2	11729	12856	5657
TAGLN	1592	4662	3720
PCSK7	2253	2220	3032
RNF214	11237	11911	20551
BACE1	5937	2178	4404
CEP164	8536	6739	6900
DSCAML1	2004	1095	1584
FXYD2	2036	1635	3985
FXYD6-FXYD2	6386	10155	4700
FXYD6	134	745	393
TMPRSS13	1806	3110	1858
IL10RA	10755	8811	12050
TMPRSS4-AS1	1979	1926	1426
AP002962.1	2198	1202	1271
TMPRSS4	1989	3015	2200
SCN4B	4369	5420	4748
SCN2B	720	1120	588
JAML	9039	8002	5652
MPZL3	6418	4008	5163
MPZL2	4562	7161	14801
CD3E	477	1340	730
CD3D	673	1819	1943
CD3G	61	111	136
UBE4A	1992	557	2077
ATP5L	87	125	72
KMT2A	3022	7888	3181
TTC36	6887	6565	5979
TMEM25	2193	6272	1400
IFT46	6102	8591	2536
ARCN1	3463	2728	3341
PHLDB1	6317	4049	11480
TREH	668	750	1717
DDX6	1670	1128	336
CXCR5	5871	3977	2136
BCL9L	3111	2397	3717
UPK2	865	1013	2693
FOXR1	93	95	94
CCDC84	4952	2153	2142
RPS25	4755	3273	1684
TRAPPC4	2733	3261	2271
SLC37A4	4826	3702	2764
HYOU1	135	307	186
VPS11	58	103	100
HMBS	813	1102	716
H2AFX	523	1355	922
DPAGT1	61	144	29
C2CD2L	4209	9061	3236
HINFP	1344	710	990
ABCG4	1757	852	1661
NLRX1	2011	2156	3321
PDZD3	226	182	221
CCDC153	0	0	1
CBL	6350	7215	4806
MCAM	3477	1352	538
RNF26	529	373	475
C1QTNF5	664	356	683
MFRP	25	20	42
USP2	225	516	99
THY1	3354	3883	3038
NECTIN1	6842	5588	7142
TRIM29	2363	1690	1612
OAF	466	485	452
POU2F3	397	126	239
TMEM136	3129	2225	1897
ARHGEF12	6857	3435	3221
GRIK4	8412	3385	6846
TBCEL	63	57	84
TECTA	1683	710	1067
SC5D	1925	3101	2943
SORL1	4572	7272	9515
BLID	2750	11310	8780
UBASH3B	1371	822	494
CRTAM	3702	1850	2141
C11orf63	738	459	448
BSX	1089	1861	1457
HSPA8	2307	3232	3683
CLMP	671	889	1223
GRAMD1B	4089	1321	1781
SCN3B	6054	10287	10378
ZNF202	1456	3617	3226
OR6X1	3354	5841	5924
OR6M1	2307	1638	2145
TMEM225	381	321	323
OR8D4	341	343	431
OR4D5	419	137	475
OR6T1	3452	1330	917
OR10S1	206	173	296
OR10G6	2578	6077	1687
