#gene	sample4	sample5	sample6
FGF8	607	346	305
NPM3	3448	2108	2294
MGEA5	2159	2188	2204
KCNIP2	1270	1228	1568
C10orf76	2338	2636	2761
HPS6	1572	1090	2287
LDB1	600	779	598
PPRC1	6962	5480	4037
NOLC1	2811	1351	1298
ELOVL3	895	802	1346
PITX3	2836	2969	3400
GBF1	1522	2223	1074
NFKB2	926	770	697
PSD	1336	656	447
FBXL15	3855	2994	2433
CUEDC2	1279	681	659
C10orf95	2037	2324	1602
MFSD13A	3555	3274	3284
ACTR1A	3819	1998	3119
SUFU	2495	2325	1749
TRIM8	789	1368	1963
ARL3	3376	2652	3841
SFXN2	810	842	502
WBP1L	728	1615	2593
CYP17A1	4201	6468	3909
BORCS7	450	257	1191
BORCS7-ASMT	12734	14299	8405
AS3MT	3392	2401	1060
CNNM2	1350	886	1627
NT5C2	368	206	169
RPEL1	12019	9958	6815
INA	1629	2660	4192
PCGF6	1922	599	1623
TAF5	5697	2868	6353
USMG5	7490	7948	8288
PDCD11	2501	6841	2174
CALHM2	577	453	716
CALHM1	258	105	230
CALHM3	3147	7149	5990
NEURL1	1292	1052	1447
SH3PXD2A	445	231	493
OBFC1	831	1092	413
SLK	1538	3967	2156
COL17A1	1177	1088	354
SFR1	376	673	737
CFAP43	1795	3360	8551
GSTO1	16	4	4
GSTO2	356	395	517
ITPRIP	542	486	473
CFAP58	1117	997	1497
SORCS3	1656	1830	1923
SORCS1	2024	2815	1578
XPNPEP1	18295	13666	18404
ADD3	32	64	20
MXI1	2903	3896	16269
SMNDC1	1681	2142	4002
DUSP5	2306	2207	1676
SMC3	7715	3703	4943
RBM20	235	470	356
PDCD4	6703	10327	6545
BBIP1	2589	1321	2769
SHOC2	5538	3160	4901
ADRA2A	9599	9319	8564
GPAM	174	89	355
TECTB	2979	1787	5128
ACSL5	566	550	1169
ZDHHC6	682	299	164
VTI1A	3654	7399	6997
TCF7L2	3855	3208	1558
HABP2	576	884	564
NRAP	13192	11202	5552
CASP7	551	320	590
PLEKHS1	642	636	579
DCLRE1A	1698	2895	5096
NHLRC2	431	296	160
ADRB1	3243	4365	4638
CCDC186	7382	6907	5210
TDRD1	282	321	301
VWA2	6483	1853	4714
AFAP1L2	257	410	716
ABLIM1	279	1039	513
FAM160B1	879	415	382
TRUB1	2388	1054	2801
ATRNL1	514	595	506
GFRA1	532	307	658
CCDC172	1857	574	2123
PNLIPRP3	1609	2046	614
PNLIP	65	55	50
PNLIPRP1	1148	998	1500
C10orf82	2271	3228	6101
HSPA12A	4458	8060	2320
ENO4	989	745	720
SHTN1	791	849	579
AC023283.1	3298	3830	5453
VAX1	4204	4464	5132
KCNK18	2829	3493	3670
SLC18A2	3865	2977	3183
PDZD8	5169	5159	6118
EMX2	386	1056	803
RAB11FIP2	592	662	730
FAM204A	105	153	118
PRLHR	781	2381	2116
CACUL1	8678	14711	7476
NANOS1	485	657	723
EIF3A	1502	2500	1374
FAM45A	1201	1020	422
SFXN4	615	759	289
PRDX3	4357	3474	2630
GRK5	3160	674	1667
RGS10	496	390	617
TIAL1	4840	11449	3681
BAG3	173	332	912
INPP5F	218	212	164
MCMBP	2384	2371	2292
SEC23IP	16776	14042	24743
PLPP4	1010	2083	1215
WDR11	2005	969	1766
FGFR2	1930	892	2691
ATE1	2351	3275	3699
NSMCE4A	283	381	304
TACC2	29	20	20
BTBD16	1150	498	1443
PLEKHA1	7354	5355	6138
ARMS2	6037	2204	1981
HTRA1	892	1487	904
DMBT1	2376	1888	2705
C10orf120	58	72	84
CUZD1	735	559	399
FAM24B	8458	8426	10545
FAM24A	485	1195	855
C10orf88	576	477	356
PSTK	293	971	643
IKZF5	2165	2002	1604
ACADSB	4743	7064	6529
HMX3	40	62	62
HMX2	6240	3606	4587
BUB3	453	568	785
GPR26	1249	1566	4202
CPXM2	274	300	505
CHST15	2755	2892	2327
OAT	113	275	212
NKX1-2	7357	4389	4228
LHPP	1472	1705	2510
RP11-12J10.3	2959	1600	3940
FAM53B	258	474	317
METTL10	143	173	193
FAM175B	81	48	90
ZRANB1	18	31	27
CTBP2	1429	2124	2071
TEX36	3894	3323	2703
EDRF1	54	62	121
MMP21	590	1205	1464
UROS	1390	1017	1494
BCCIP	2949	3094	3188
DHX32	1007	894	1816
FANK1	307	1434	1436
ADAM12	54	92	90
C10orf90	749	1442	789
DOCK1	739	704	724
FAM196A	3483	1785	1940
NPS	2020	2285	2555
FOXI2	290	439	430
CLRN3	848	639	606
PTPRE	118	122	239
MKI67	4453	5131	4390
MGMT	814	375	1258
EBF3	3547	1684	2430
LINC00959	61	58	55
GLRX3	339	167	146
TCERG1L	1009	1011	2223
PPP2R2D	3359	7703	6052
BNIP3	8100	2200	4684
JAKMIP3	8946	5492	10365
DPYSL4	1088	1983	1387
STK32C	7924	4542	8084
LRRC27	1812	2013	2198
PWWP2B	3577	1574	1917
INPP5A	1160	540	661
NKX6-2	907	1088	1466
CFAP46	1294	1782	2270
ADGRA1	575	1140	624
KNDC1	1046	1130	541
UTF1	1144	3758	2154
VENTX	5451	6881	8983
ADAM8	3862	5735	7949
TUBGCP2	1151	388	771
ZNF511	190	259	267
ZNF511-PRAP1	1546	504	1074
CALY	1027	1636	2175
PRAP1	1368	1045	708
FUOM	2115	2267	2224
ECHS1	465	957	411
PAOX	172	144	188
RP11-108K14.8	1501	1042	1664
MTG1	1315	2520	3087
SPRN	3441	1180	1189
CYP2E1	6446	5005	6659
SYCE1	459	1062	2828
FRG2B	1931	2785	3585
IQSEC3	826	645	430
SLC6A12	750	840	815
SLC6A13	273	212	78
KDM5A	1625	2505	1762
CCDC77	1513	799	940
B4GALNT3	898	708	816
NINJ2	627	1405	1571
WNK1	2669	3099	4592
RAD52	1511	1231	1295
ERC1	3858	6032	5058
WNT5B	6571	4833	1826
FBXL14	430	387	489
ADIPOR2	485	429	285
CACNA2D4	4934	4022	2068
LRTM2	234	53	105
DCP1B	11858	7439	9179
CACNA1C	756	1028	921
FKBP4	1663	1480	2273
ITFG2	216	304	168
NRIP2	242	98	162
RP4-816N1.8	340	148	330
FOXM1	440	769	621
RHNO1	4782	6027	3322
TULP3	1998	4855	4893
TEAD4	205	363	352
TSPAN9	378	586	455
PRMT8	396	238	420
CRACR2A	1437	2171	974
PARP11	3650	3129	4329
CCND2	5241	3378	5406
TIGAR	35	38	27
FGF23	1578	3524	2319
FGF6	3120	3365	3389
C12orf4	7590	5701	3710
RAD51AP1	5022	9466	9484
DYRK4	3921	7262	4065
RP11-500M8.7	787	673	947
AKAP3	3549	2649	1848
NDUFA9	4435	2666	2323
RP11-234B24.6	4572	5817	3594
GALNT8	5866	4001	1767
KCNA6	173	171	136
KCNA1	43	119	63
KCNA5	2457	3726	1849
NTF3	1312	1591	1515
ANO2	2201	3000	3333
VWF	8807	9611	7512
CD9	2452	3140	1669
PLEKHG6	524	606	1555
TNFRSF1A	83	144	83
SCNN1A	432	809	342
LTBR	1591	2298	3330
CD27	900	1047	1535
TAPBPL	147	192	330
VAMP1	360	1437	1166
MRPL51	756	491	1809
NCAPD2	1043	1828	790
GAPDH	1717	1847	1632
IFFO1	6395	4019	5372
NOP2	1149	346	427
CHD4	502	618	613
LPAR5	654	215	580
ACRBP	2175	1197	1661
ING4	1312	1085	585
ZNF384	992	969	1903
PIANP	5186	3215	5509
COPS7A	1161	884	803
MLF2	5456	6325	5641
PTMS	5555	3803	3512
LAG3	2077	1176	1827
CD4	5068	4467	4656
GPR162	5125	4165	3675
P3H3	1680	1937	6634
GNB3	833	826	1002
CDCA3	2956	7045	676
USP5	5867	6954	8199
TPI1	4251	3407	3901
SPSB2	3308	3903	3217
LRRC23	1392	1226	2918
ENO2	2310	2776	1925
ATN1	1833	2419	2307
C12orf57	543	258	527
PTPN6	21150	6450	14634
PHB2	3252	4395	6249
EMG1	671	945	521
RP3-461F17.3	45	179	299
LPCAT3	3565	3279	3075
C1S	2898	2981	5447
C1R	849	2400	2289
C1RL	2369	2567	1759
RBP5	1076	786	388
CLSTN3	901	1500	1467
PEX5	2192	3273	3520
ACSM4	3994	3796	2769
CD163L1	529	512	1042
CD163	1311	2263	1583
APOBEC1	1004	924	895
GDF3	2952	4678	1786
DPPA3	2730	2732	3258
CLEC4C	2752	1475	4353
NANOGNB	2707	7555	5516
NANOG	2878	4956	5581
SLC2A14	421	361	176
SLC2A3	2055	1788	1135
FOXJ2	780	935	1361
C3AR1	1785	1461	1799
NECAP1	178	855	757
CLEC4A	2843	2277	453
ZNF705A	3105	1443	5693
FAM90A1	595	847	294
CLEC6A	2973	2799	4229
CLEC4D	231	163	277
CLEC4E	2690	216	463
AICDA	823	808	534
MFAP5	4604	5627	2037
RIMKLB	144	272	361
A2ML1	45	70	50
PHC1	3069	2826	2730
M6PR	1120	1546	1222
KLRG1	2091	2272	2831
A2M	767	736	1223
PZP	918	1229	1304
KLRB1	120	103	109
CLEC2D	1216	2565	1182
CLECL1	2993	2230	1753
CD69	439	742	667
KLRF1	4832	2470	3369
CLEC2B	1437	1847	847
KLRF2	735	1815	1414
CLEC2A	3062	2052	1450
CLEC12A	12430	4968	11264
CLEC1B	1174	721	1114
CLEC12B	1309	1696	541
CLEC9A	3412	4657	3217
CLEC1A	17	36	33
CLEC7A	1845	4667	7462
OLR1	5342	3752	2116
TMEM52B	277	309	419
GABARAPL1	10035	8023	9622
KLRD1	1365	2285	1504
KLRC4-KLRK1	3648	10265	4750
KLRK1	269	228	229
KLRC4	2428	1280	3114
KLRC3	2131	973	1355
RP11-277P12.6	1563	3173	3300
KLRC2	377	170	128
KLRC1	5279	4532	5070
EIF2S3L	294	431	368
MAGOHB	1222	1041	1340
STYK1	10020	6421	4455
YBX3	5377	6058	3298
TAS2R7	1536	2186	1431
TAS2R8	2605	2928	2337
TAS2R9	182	327	50
PRH1	370	953	852
TAS2R10	3851	2275	4711
PRH1-PRR4	833	1588	1471
PRR4	1392	1092	3278
TAS2R13	11322	14829	11097
PRH2	2364	3641	2549
TAS2R14	2276	964	3489
TAS2R50	3753	3904	1791
TAS2R20	1614	2880	4747
TAS2R19	805	1010	1683
TAS2R31	3184	1853	1178
TAS2R46	42	31	30
TAS2R43	852	957	625
TAS2R30	532	523	575
SMIM10L1	1772	4331	2803
TAS2R42	1452	2853	1750
PRB3	2429	4710	2994
PRB4	41	78	31
PRB1	15816	14932	18303
PRB2	1584	4250	3063
ETV6	457	1697	917
BCL2L14	514	1070	744
LRP6	2110	2849	2749
MANSC1	61	79	43
BORCS5	6316	4440	6622
DUSP16	86	227	380
CREBL2	9509	8993	7225
GPR19	2784	1774	3098
CDKN1B	868	489	907
APOLD1	2271	1953	1256
DDX47	4728	4059	3506
GPRC5A	341	335	143
GPRC5D	336	106	306
HEBP1	2480	2191	1529
FAM234B	1560	2996	4690
GSG1	279	434	310
EMP1	541	1213	1961
GRIN2B	5707	6167	4129
ATF7IP	1481	1187	1449
PLBD1	1041	741	840
GUCY2C	1425	1655	1198
HIST4H4	471	481	611
H2AFJ	1631	1356	355
WBP11	4417	2819	1588
C12orf60	2274	1426	1412
SMCO3	4263	4561	3768
ART4	413	172	191
MGP	386	415	547
ERP27	4123	7752	3354
ARHGDIB	760	749	655
PDE6H	891	591	1093
RERG	2152	1423	2813
PTPRO	7828	3151	6530
EPS8	691	242	429
STRAP	3479	4788	2419
DERA	2535	2694	1516
SLC15A5	5022	4419	1287
MGST1	362	513	448
LMO3	7086	4442	4206
RERGL	651	947	687
PIK3C2G	775	395	476
PLCZ1	4303	3659	7325
CAPZA3	2720	4777	5608
PLEKHA5	999	700	862
AEBP2	729	582	798
PDE3A	1306	561	1910
SLCO1C1	894	994	1559
SLCO1B3	2980	2400	3253
RP11-545J16.1	805	688	627
SLCO1B7	2186	3210	3858
RP11-125O5.2	2593	2507	3474
SLCO1B1	717	1606	2823
SLCO1A2	3209	6292	6307
IAPP	101	145	204
PYROXD1	245	403	410
RECQL	582	612	931
GOLT1B	1103	749	1358
SPX	674	1629	1450
GYS2	10	5	20
LDHB	979	734	1026
KCNJ8	2337	2801	1554
ABCC9	6001	6780	6699
CMAS	1483	1550	2303
ST8SIA1	3814	6249	3606
C2CD5	1277	4171	2647
ETNK1	867	1207	643
SOX5	5258	3815	3693
BCAT1	4565	1756	1971
LRMP	606	1709	3110
CASC1	738	1136	668
LYRM5	389	459	831
KRAS	128	115	123
LMNTD1	2293	2916	3178
RASSF8	6503	3690	8429
BHLHE41	560	1617	1279
SSPN	3697	2349	2972
ITPR2	5769	6688	4638
ASUN	1117	1623	886
FGFR1OP2	2344	2109	3311
TM7SF3	4900	3877	4180
MED21	0	0	0
C12orf71	70	211	203
STK38L	2620	1382	3000
ARNTL2	2447	2414	5148
SMCO2	2401	1571	1678
PPFIBP1	745	496	936
REP15	329	676	679
MRPS35	2361	2448	2609
MANSC4	1122	977	621
KLHL42	3231	2620	1820
PTHLH	3844	2668	4482
CCDC91	5532	9026	5564
FAR2	1713	1120	1514
ERGIC2	452	967	1296
OVCH1	1539	4369	1468
TMTC1	176	159	108
IPO8	127	505	315
CAPRIN2	316	565	656
TSPAN11	3050	4329	1590
DDX11	1348	1084	1119
OVOS2	159	64	78
FAM60A	1336	570	1210
DENND5B	900	809	1469
ETFBKMT	2354	1712	1183
AMN1	558	525	1237
H3F3C	352	483	688
KIAA1551	570	533	1138
BICD1	335	846	1483
FGD4	3915	1553	3972
DNM1L	3624	2419	2888
YARS2	2274	1673	1400
PKP2	471	764	909
SYT10	999	544	499
ALG10	7732	4163	2643
ALG10B	17	20	8
CPNE8	8014	2711	3287
KIF21A	736	401	952
ABCD2	11590	11367	4722
C12orf40	229	170	165
SLC2A13	6806	13090	14596
LRRK2	1118	901	2571
CNTN1	767	872	2690
PDZRN4	10001	3037	4615
GXYLT1	939	1049	1571
YAF2	1523	620	1431
PPHLN1	336	2097	2293
ZCRB1	2299	4855	7178
PRICKLE1	937	1634	1456
ADAMTS20	662	1518	1057
PUS7L	1914	3116	1069
IRAK4	3391	4617	2606
TWF1	1480	1427	1407
TMEM117	1631	1905	3134
NELL2	2110	3758	1217
DBX2	1362	779	431
ANO6	149	502	319
ARID2	1338	3286	1378
SCAF11	3544	2444	2457
SLC38A1	2957	2475	2002
SLC38A2	1782	1425	1901
SLC38A4	1	0	1
AMIGO2	1948	1999	3800
PCED1B	5875	3002	3613
RPAP3	2324	4339	5429
ENDOU	3281	2779	4237
RAPGEF3	803	1599	586
SLC48A1	1934	956	3299
HDAC7	1235	275	1411
VDR	4424	3043	6747
TMEM106C	0	0	0
COL2A1	802	520	591
SENP1	1065	450	2429
PFKM	4996	2411	2132
ASB8	548	248	543
CCDC184	4003	1938	2984
OR10AD1	190	234	395
H1FNT	2652	2317	3801
ZNF641	715	454	571
ANP32D	1236	838	740
C12orf54	501	3108	3922
OR8S1	1673	1114	1894
LALBA	1972	7542	3336
KANSL2	3794	3870	2180
CCNT1	411	627	198
LINC00935	2378	970	1872
ADCY6	11474	14328	10847
CACNB3	3240	2929	4559
DDX23	231	732	1162
RND1	77	83	121
RP11-302B13.5	1592	845	2293
CCDC65	901	2969	1264
FKBP11	298	100	460
AC073610.5	1772	3389	4122
ARF3	2234	2060	2088
WNT10B	4617	2034	7303
WNT1	917	926	687
DDN	310	349	315
PRKAG1	3314	6833	3105
KMT2D	6804	3648	4524
RHEBL1	90	117	75
DHH	8256	13304	6020
LMBR1L	239	239	299
TUBA1B	6640	9170	6813
TUBA1A	313	657	402
TUBA1C	3736	2730	3544
PRPH	3325	6939	1850
TROAP	1265	239	1102
C1QL4	2695	1515	2154
DNAJC22	1603	917	2055
SPATS2	1448	787	2136
KCNH3	1393	623	945
MCRS1	1902	2942	4212
PRPF40B	486	478	250
FAM186B	695	605	704
FMNL3	1807	2261	5493
TMBIM6	1023	1828	2634
NCKAP5L	554	502	540
BCDIN3D	707	488	593
FAIM2	5534	7632	2806
AQP2	2975	1142	977
AQP5	259	257	371
AQP6	2927	1830	1495
RACGAP1	531	472	308
ASIC1	1755	595	726
SMARCD1	84	75	64
GPD1	451	576	621
COX14	4990	6982	2527
CERS5	131	113	67
LIMA1	62	78	71
FAM186A	11119	5505	10401
LARP4	451	525	707
DIP2B	2141	2132	4247
ATF1	1106	1767	5417
TMPRSS12	190	135	262
METTL7A	120	70	64
HIGD1C	4178	5209	4191
SLC11A2	3569	1967	3960
LETMD1	231	287	148
CSRNP2	1940	1980	1844
TFCP2	1691	3398	2684
POU6F1	1190	786	864
DAZAP2	3635	2197	3561
SMAGP	1822	2727	1168
BIN2	706	835	702
CELA1	768	699	436
GALNT6	208	262	395
SLC4A8	5103	4622	5155
SCN8A	124	227	178
ANKRD33	4783	3208	1650
ACVRL1	3676	6755	4942
ACVR1B	74	92	67
GRASP	2674	2745	2289
NR4A1	3068	5644	4708
ATG101	2708	1909	2187
KRT80	601	496	638
KRT7	1431	1669	1573
KRT86	549	1068	1125
KRT81	897	2734	1568
KRT83	4164	3926	4316
KRT85	3129	2550	3831
KRT84	5373	3864	1635
KRT82	1329	1590	1584
KRT75	854	1442	2861
KRT6B	1927	1685	2785
KRT6C	642	1412	1006
KRT6A	2233	2627	2400
KRT5	2541	3971	4556
KRT71	2062	2855	3661
KRT74	1609	427	964
KRT72	3719	3389	1921
KRT73	2245	1307	2226
KRT2	724	629	544
KRT1	1	5	5
KRT77	2861	7866	2993
KRT76	2217	1145	2665
KRT3	151	151	98
KRT4	106	194	36
KRT79	293	412	413
KRT78	285	195	302
KRT8	554	758	1074
KRT18	2556	3899	1258
EIF4B	1567	937	814
TNS2	229	476	450
SPRYD3	10877	8476	4228
IGFBP6	2076	749	1607
SOAT2	658	415	577
CSAD	30	39	42
ZNF740	2747	4996	3443
ITGB7	5356	5410	5968
RARG	1630	849	1502
RP11-624J6.2	3926	3688	5648
MFSD5	88	71	102
ESPL1	6889	3821	5893
PFDN5	229	230	217
C12orf10	7938	9718	12595
AAAS	831	289	233
SP7	5944	3765	1912
SP1	58	61	32
AMHR2	1057	1687	873
PRR13	5457	7628	2303
PCBP2	4599	3011	6748
MAP3K12	554	518	149
TARBP2	1679	1793	2540
RP11-793H13.10	94	141	79
NPFF	549	308	920
ATF7	1024	304	726
ATP5G2	425	810	344
CALCOCO1	444	543	347
HOXC13	508	943	1163
HOXC12	3338	2686	2847
HOXC11	4206	3051	750
HOXC10	1332	453	2163
RP11-834C11.12	1379	2082	3095
HOXC6	304	562	436
HOXC9	944	533	2530
HOXC8	326	387	285
HOXC4	2344	1800	2084
HOXC5	2706	4153	3117
SMUG1	1980	2551	1973
CBX5	5266	5907	4214
HNRNPA1	747	1592	1222
NFE2	2154	6326	1056
COPZ1	27	53	93
GPR84	5137	3565	2559
ZNF385A	1445	827	1056
ITGA5	70	55	180
GTSF1	5119	5510	3308
NCKAP1L	2333	2773	4115
PDE1B	5461	3236	4323
PPP1R1A	147	241	500
LACRT	102	144	98
DCD	474	601	430
MUCL1	1078	1514	2656
TESPA1	23	32	9
NEUROD4	135	199	141
OR9K2	14929	11115	6336
OR10A7	450	609	324
OR6C74	5289	2110	4134
OR6C6	18	22	37
OR6C1	5456	6542	1961
OR6C3	532	750	423
OR6C75	44	28	21
OR6C65	20	16	7
OR6C76	1358	3248	841
OR6C2	5772	3882	6474
OR6C70	2270	3753	2155
OR6C68	3527	1604	3705
OR6C4	280	118	236
OR2AP1	215	200	189
OR10P1	4707	3873	6670
METTL7B	2574	1120	3757
ITGA7	4963	1933	6170
RP11-644F5.10	600	551	321
BLOC1S1	958	1772	2274
RDH5	275	525	448
CD63	4888	4299	3803
GDF11	608	1099	784
SARNP	6203	3674	3791
RP11-762I7.5	7070	4589	6203
ORMDL2	10745	6039	8811
DNAJC14	287	98	280
MMP19	421	630	210
PYM1	396	260	165
DGKA	1289	480	593
PMEL	1349	1427	482
CDK2	666	484	979
RAB5B	2023	860	2407
SUOX	2965	1888	2430
IKZF4	3320	7038	5825
RPS26	4766	3210	4425
ERBB3	571	884	2069
RP11-603J24.9	3177	2999	2653
PA2G4	798	1835	1638
RPL41	3116	2902	1128
ZC3H10	2871	1098	1445
ESYT1	822	813	546
MYL6B	227	127	201
MYL6	981	1073	1222
SMARCC2	7606	6707	2095
RNF41	115	244	265
NABP2	3663	1319	4404
SLC39A5	4685	3034	1153
ANKRD52	7166	3577	4097
COQ10A	4576	7458	5307
CS	472	328	505
RP11-977G19.10	2107	3443	2597
CNPY2	539	676	413
PAN2	470	910	377
IL23A	1406	4848	6100
STAT2	560	480	322
APOF	1447	1431	1100
TIMELESS	89	44	31
MIP	2820	2460	2503
SPRYD4	633	1803	1447
GLS2	4	25	22
RBMS2	1200	3324	1666
BAZ2A	3012	3414	4098
ATP5B	748	339	427
PTGES3	314	165	77
NACA	533	471	542
PRIM1	494	491	602
HSD17B6	2828	2113	3989
SDR9C7	9115	4957	6435
RDH16	934	3060	2429
GPR182	1078	3109	1767
ZBTB39	1435	2002	2066
TAC3	1692	886	2349
MYO1A	2273	2048	1143
NEMP1	1708	2823	3985
NAB2	485	737	804
STAT6	2404	1785	2553
LRP1	2995	1183	918
NXPH4	1217	1345	866
SHMT2	836	1462	1224
NDUFA4L2	3503	1509	1751
STAC3	4530	1726	2192
RP11-123K3.4	2837	4940	3326
R3HDM2	1858	1637	2207
INHBC	4332	4661	2150
INHBE	653	851	619
GLI1	1605	1891	1435
ARHGAP9	6299	5170	4986
MARS	3454	13081	7418
DDIT3	956	1498	1458
MBD6	14881	9267	14149
DCTN2	1070	989	1325
KIF5A	365	180	290
PIP4K2C	779	1247	1473
DTX3	6773	6199	4552
ARHGEF25	5520	4939	7540
SLC26A10	788	1967	1277
B4GALNT1	1396	5152	3377
OS9	741	472	813
AGAP2	618	1106	527
TSPAN31	658	566	692
CDK4	2157	2431	2870
MARCH9	3349	1152	2578
CYP27B1	1723	1110	1515
METTL1	137	191	96
METTL21B	45	69	133
RP11-571M6.15	297	462	221
TSFM	167	297	271
AVIL	576	903	490
CTDSP2	4211	4818	1137
ATP23	7272	2875	7711
LRIG3	8591	14538	20908
SLC16A7	2116	1173	1865
FAM19A2	218	255	259
USP15	2304	2121	4000
MON2	245	285	320
PPM1H	680	842	1359
AVPR1A	2062	1950	1318
DPY19L2	1804	919	4148
TMEM5	690	702	1015
SRGAP1	3168	3250	3284
C12orf66	4182	2350	3682
C12orf56	775	464	1174
XPOT	662	1066	858
TBK1	2314	1713	2499
RASSF3	2029	3830	3899
GNS	8046	13561	4170
TBC1D30	2399	2857	4865
WIF1	278	642	499
LEMD3	539	395	325
MSRB3	531	503	407
HMGA2	4592	2587	3815
LLPH	1519	2779	4765
RP11-745O10.4	3130	7915	7411
TMBIM4	7208	6326	12094
IRAK3	872	2180	1789
HELB	808	1131	1479
GRIP1	688	393	1007
CAND1	1173	2583	1424
DYRK2	943	2234	435
IFNG	122	99	195
IL26	8680	17524	13143
IL22	2772	1478	1868
MDM1	2270	6624	4186
RAP1B	8001	10641	5457
NUP107	4694	2232	4808
SLC35E3	261	540	487
MDM2	172	114	196
CPM	621	746	1620
CPSF6	531	401	134
LYZ	1200	1264	1858
YEATS4	2206	1456	2422
FRS2	8791	7957	6129
CCT2	1138	701	883
LRRC10	1419	719	1185
BEST3	3114	5931	4541
RAB3IP	5121	6170	7772
AC025263.3	1257	1026	1117
MYRFL	1878	1991	984
CNOT2	5077	6377	2972
AC092881.1	399	513	1233
KCNMB4	3209	7449	3929
PTPRB	1265	5117	4893
PTPRR	1127	550	197
TSPAN8	1708	1561	1640
LGR5	6963	4565	6635
ZFC3H1	756	641	679
THAP2	2257	1596	2458
RP11-293I14.2	3428	5134	2400
TMEM19	491	642	888
RAB21	137	45	55
TBC1D15	9259	8083	9526
TPH2	2018	2972	2691
TRHDE	1343	635	1841
ATXN7L3B	803	845	922
KCNC2	3181	4558	2390
CAPS2	2556	3055	805
GLIPR1L1	1538	3315	2127
GLIPR1L2	556	1120	852
GLIPR1	1412	618	1077
KRR1	6505	6080	7185
PHLDA1	1140	1081	1338
NAP1L1	2274	3082	2126
BBS10	583	343	581
OSBPL8	2134	1598	2135
ZDHHC17	866	1046	1245
CSRP2	6099	3502	5662
E2F7	3450	3230	2508
NAV3	9721	13608	5623
SYT1	1376	1759	1165
PAWR	3297	5189	7467
PPP1R12A	59	158	288
OTOGL	280	376	288
PTPRQ	510	486	329
MYF6	135	374	606
MYF5	6846	4966	4963
LIN7A	628	967	1650
ACSS3	4155	6320	4753
PPFIA2	1721	1288	1264
CCDC59	973	1678	1556
METTL25	575	369	433
TMTC2	2287	1092	2498
SLC6A15	6761	3917	6225
TSPAN19	1136	1067	1354
LRRIQ1	1219	1442	1259
ALX1	4033	4814	3584
RASSF9	6413	4321	2972
NTS	665	605	765
MGAT4C	10	9	6
C12orf50	2471	2771	1867
C12orf29	10356	9088	5510
CEP290	3808	6405	5562
TMTC3	8311	5097	10429
KITLG	485	434	1019
DUSP6	1751	2697	5835
POC1B	1605	3142	2210
GALNT4	1885	1466	2305
POC1B-GALNT4	229	285	172
ATP2B1	59	97	49
CCER1	2162	4001	8710
EPYC	1468	604	1831
KERA	614	533	898
LUM	1445	1397	1155
DCN	4657	4282	1887
BTG1	1498	1153	1469
CLLU1OS	636	757	685
CLLU1	10836	8349	7032
C12orf74	517	361	306
PLEKHG7	579	237	212
EEA1	1972	2632	3257
NUDT4	11352	13238	5077
UBE2N	1259	527	398
MRPL42	1664	1182	630
SOCS2	1699	1119	2083
CRADD	1660	1632	1475
PLXNC1	829	1606	900
CEP83	164	585	467
TMCC3	1044	1587	979
NDUFA12	1309	2958	2563
NR2C1	172	1034	696
FGD6	1601	1074	1328
VEZT	6420	4104	3618
METAP2	2897	3021	1421
USP44	25	38	28
NTN4	5850	5326	4803
SNRPF	508	789	740
CCDC38	7163	3957	10367
AMDHD1	9356	8984	6128
HAL	5773	5843	4364
LTA4H	553	794	534
ELK3	1961	1378	1682
CDK17	1989	1806	2886
CFAP54	52	37	46
NEDD1	2819	5177	4033
TMPO	976	1592	843
SLC25A3	6799	5667	3401
IKBIP	5	7	6
APAF1	4478	6138	4745
ANKS1B	337	163	168
FAM71C	1572	3818	1505
UHRF1BP1L	951	895	1020
ACTR6	669	651	1086
DEPDC4	4679	8130	17325
SCYL2	5100	4800	6655
SLC17A8	572	197	390
NR1H4	6539	1477	6966
GAS2L3	7280	1906	6547
ANO4	455	471	482
SLC5A8	4679	4719	4977
UTP20	1471	3136	3563
ARL1	251	299	92
SPIC	124	112	104
MYBPC1	1426	735	626
CHPT1	2598	3538	3103
SYCP3	95	101	55
GNPTAB	2889	7729	7864
DRAM1	1355	2235	2314
CCDC53	403	519	252
NUP37	213	395	515
AC079907.1	3108	3096	3259
PARPBP	335	289	173
PMCH	103	456	225
IGF1	711	801	1017
PAH	356	135	451
ASCL1	543	608	880
C12orf42	6374	2347	9786
STAB2	496	873	607
NT5DC3	1454	657	1581
HSP90B1	1043	2835	2527
C12orf73	1613	1785	2692
TDG	1474	1355	1366
GLT8D2	2119	1196	2112
HCFC2	395	287	143
NFYB	760	403	934
TXNRD1	1341	963	1407
EID3	449	574	678
CHST11	1850	5156	3845
SLC41A2	830	1121	1360
C12orf45	2196	2000	2340
ALDH1L2	1443	1094	3090
KIAA1033	3243	5231	4143
APPL2	1133	896	981
C12orf75	876	1960	727
NUAK1	21	14	25
CKAP4	2168	2114	1646
TCP11L2	2185	2693	1969
POLR3B	138	390	319
RFX4	1775	1324	1845
RIC8B	6415	3219	4569
TMEM263	322	689	513
MTERF2	1718	2567	1601
CRY1	1160	723	1845
BTBD11	605	539	339
PWP1	1569	1096	736
PRDM4	755	923	2358
ASCL4	1511	1040	785
WSCD2	253	523	495
CMKLR1	1529	1095	3069
FICD	1322	1322	628
SART3	7777	6563	5875
